profile,task,measurement_mode,block_width,batch_size,input_width,output_width,lut_table_bytes,cache_level_fit,theoretical_ops,theoretical_continuous_ops,predicted_l1_w,predicted_l2_w,predicted_l3_w,backend,processed_bits,packed_word_bits,build_init_s,kernel_build_s,exactness_elapsed_s,timing_elapsed_s,elapsed_s,throughput_Mbit_s,throughput_Mcodeword_s,ns_per_bit,median_runtime_s,min_runtime_s,max_runtime_s,stdev_runtime_s,cv,samples_s,warmups,repeats,correctness_passed,timed,skip_reason,affinity_status,frequency_lock_status,cache_flush_bytes,measurement_order,cpu_model,l1d_bytes,l2_bytes,l3_bytes,python_version,numpy_version,thread_count,seed,notes
bch_255_239_r16,syndrome,natural,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.002238999935798347,0.006518300040625036,0.01758969994261861,0.02686450001783669,681.4536671940925,2.6723673223297744,1.467451197551746,0.00037420005537569523,0.0003637999761849642,0.0006466000340878963,7.122623684069847e-05,0.177645163915093,0.000435099937022;0.000374200055376;0.000367500004359;0.000377799966373;0.000418800045736;0.000372599926777;0.000373600050807;0.000646600034088;0.000410700100474;0.00037829997018;0.000371700036339;0.000363799976185;0.000389199936762;0.000365299987607;0.00036900001578,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,14,1000,255,16,622592,L2,570,546.4285714285714,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.002293700003065169,0.006811800063587725,0.5806034000124782,0.5961818000068888,20.011614681416905,0.07847692031928198,49.97098014927378,0.012742599938064814,0.012409699964337051,0.018748299917206168,0.001611580344292953,0.12057480570288656,0.0135041000322;0.0124678999418;0.0130929000443;0.0127425999381;0.0133414999582;0.0146556000691;0.0187482999172;0.0137787000276;0.0127598999534;0.0126770000206;0.0124849999556;0.0125498999842;0.0126969000557;0.0125771999592;0.0124096999643,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.0023504000855609775,0.006913099903613329,0.02016920002643019,0.029957600054331124,605.8445298248876,2.3758609012740686,1.6505884773590986,0.00042090006172657013,0.000408399966545403,0.000471399980597198,1.9312544622575835e-05,0.04524115520633878,0.000408399966545;0.000409899977967;0.000409900094382;0.000439899973571;0.000432200031355;0.000428300001658;0.00041840004269;0.000430000014603;0.000409799977206;0.000410199980251;0.000462700030766;0.00041700003203;0.000471399980597;0.000434199930169;0.000420900061727,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,15,1000,255,16,1114112,L3,527,527.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.002974499948322773,0.006661599967628717,0.5731302000349388,0.5893726999638602,20.133433263891018,0.07895464025055302,49.66862764501688,0.012665500049479306,0.012334099970757961,0.013704100041650236,0.00038857675335888375,0.030325227727645118,0.0131640000036;0.0125036999816;0.0127087000292;0.012621800066;0.0137041000417;0.0133209000342;0.0126050999388;0.0123340999708;0.0126655000495;0.013250399963;0.0124639000278;0.0124805999221;0.0126065000659;0.0127786999801;0.0129967000103,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.0026632000226527452,0.006494499975815415,0.018385999952442944,0.028034299961291254,687.8877265725567,2.697598927735516,1.4537256028430134,0.00037070002872496843,0.0003614000743255019,0.0003829000052064657,6.7451835502738255e-06,0.018128315261549687,0.000377200078219;0.000366599997506;0.000380999990739;0.000382099999115;0.00037139991764;0.000370300025679;0.000361400074326;0.000371099915355;0.000377200078219;0.000370599911548;0.000370400026441;0.000365899992175;0.000362399965525;0.000382900005206;0.000370700028725,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,16,1000,255,16,2097152,L3,512,510.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.003110900055617094,0.007332599954679608,0.5767389999236912,0.5934422999853268,20.07052230183288,0.07870793059542307,49.824313735406776,0.012705200002528727,0.012465800042264163,0.013328600092791021,0.00021817284520726186,0.017126147324187088,0.0125615000725;0.0128684999654;0.0128034999361;0.0128919000272;0.0129575999454;0.0126147000119;0.0125298000639;0.0127052000025;0.0124658000423;0.0128078999696;0.0125992000103;0.0126647000434;0.0125654999865;0.012723099906;0.0133286000928,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.004000399960204959,0.006820800015702844,0.019953700015321374,0.031305399956181645,609.1733709184767,2.388915180072458,1.6415688008362173,0.0004186000442132354,0.0004118999931961298,0.0005294999573379755,3.316568042987394e-05,0.07631662802633937,0.000415300019085;0.000412399997003;0.000433500041254;0.000414700014517;0.000417599920183;0.000418100040406;0.00041560002137;0.000470999977551;0.000441099982709;0.000529499957338;0.000476200017147;0.000420700060204;0.000411899993196;0.000422499957494;0.000418600044213,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,17,1000,255,16,3932160,L3,495,495.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.003577800001949072,0.007202400011010468,0.5821759001119062,0.5988675999687985,19.52601568422249,0.07657261052636272,51.213725123043154,0.013059499906376004,0.012490399996750057,0.0136202999856323,0.00034132417465106667,0.0260963706642682,0.0132695999928;0.0130235999823;0.0129063000204;0.0135582999792;0.012761900085;0.0127971000038;0.0126452000113;0.0131042000139;0.0136202999856;0.0136154999491;0.0129672000185;0.0131977000274;0.0124903999968;0.0130594999064;0.0131738000782,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,18,1000,255,16,7864320,L3,510,481.66666666666663,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.004888699972070754,0.007021800032816827,0.023232499952428043,0.03564110002480447,613.4231090310504,2.4055808197296096,1.6301961652204102,0.0004157000221312046,0.00039840000681579113,0.0005452999612316489,3.748680459845774e-05,0.08780070734914464,0.000415700022131;0.000545299961232;0.000461100018583;0.000440799980424;0.000447500031441;0.00041149999015;0.000403400044888;0.00040939997416;0.000401300028898;0.000424499972723;0.000419899937697;0.000416200025938;0.000398400006816;0.000407799961977;0.000401500030421,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,18,1000,255,16,7864320,L3,510,481.66666666666663,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.005101499962620437,0.006364200031384826,0.5848723999224603,0.602759699919261,19.841887284069216,0.07781132268262438,50.39843164530455,0.01285160006955266,0.012535099987871945,0.014624100062064826,0.0005527051178768679,0.042511745087737925,0.0125350999879;0.012959600077;0.0127197999973;0.0138658001088;0.0146241000621;0.0126772000222;0.0132267998997;0.0129677000223;0.0127930999734;0.0128968000645;0.0125891999342;0.0128516000696;0.0126204000553;0.0128620000323;0.0128292998997,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,19,1000,255,16,14680064,L3,490,469.7368421052631,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.01014760008547455,0.005937299923971295,0.018929600017145276,0.03577920002862811,631.5006679782368,2.4764732077577913,1.5835295997413934,0.00040380004793405533,0.00039570010267198086,0.0005710000405088067,4.4153114480714787e-05,0.10493657816932564,0.000435200054199;0.000399299897254;0.000398400006816;0.000407600076869;0.000403699930757;0.000410199980251;0.000401700031944;0.000407399958931;0.000395700102672;0.000450099934824;0.000571000040509;0.000421999953687;0.000403800047934;0.000402199919336;0.000403100042604,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,19,1000,255,16,14680064,L3,490,469.7368421052631,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.009644099976867437,0.006349799921736121,0.5800872000399977,0.603412099997513,19.98088090262585,0.07835639569657196,50.04784347964268,0.012762200087308884,0.012534699984826148,0.015025899978354573,0.0006426772589614975,0.04959028953808975,0.0127645999892;0.0128001000267;0.0125346999848;0.012790900073;0.0127622000873;0.0126276999945;0.0136254999088;0.012673499994;0.0150258999784;0.0128573999973;0.0133537000511;0.0126191999298;0.0126146000111;0.0126492000418;0.0126968999393,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,20,1000,255,16,27262976,DRAM,468,459.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.01894359989091754,0.006358700105920434,0.018144200090318918,0.043949699960649014,677.1108606756786,2.655336708532073,1.4768630339234483,0.0003766000736504793,0.0003440000582486391,0.0006068999646231532,7.663075435032127e-05,0.18921796729998086,0.000369900022633;0.000380599987693;0.000392099958844;0.000366699998267;0.00037660007365;0.000424399971962;0.000386800034903;0.000372499926016;0.000368500011973;0.000370700028725;0.000606899964623;0.000566500006244;0.000399000011384;0.000349599984474;0.000344000058249,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,20,1000,255,16,27262976,DRAM,468,459.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.01802680001128465,0.006451399996876717,0.5810479000210762,0.6121082999743521,19.965237107555847,0.07829504748061115,50.08705855146343,0.012772199930623174,0.012513699941337109,0.013793100020848215,0.00044701785216356033,0.034506637991679134,0.0137931000208;0.0135626000119;0.0126233000774;0.0127721999306;0.0126865999773;0.0127762000775;0.0135785999009;0.0135649000295;0.0125136999413;0.0131383000407;0.012567800004;0.0128232999705;0.0127610999625;0.0125950999791;0.0125614000717,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.03558069991413504,0.006238700007088482,0.019322499982081354,0.06168230006005615,632.2835906256954,2.4795434926497864,1.5815688004972888,0.00040330004412680864,0.0003942999755963683,0.0005026999861001968,2.8405721820069726e-05,0.06840576547213233,0.0005026999861;0.00042980001308;0.000408899970353;0.000403300044127;0.000416299910285;0.000407200073823;0.000398200005293;0.000394299975596;0.000397399999201;0.000452499953099;0.000401200028136;0.00041149999015;0.000402600038797;0.000401499914005;0.000401400029659,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,21,1000,255,16,54525952,DRAM,481,449.2857142857143,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.039330100058577955,0.006354999961331487,0.579954499960877,0.6325132000492886,19.98526584383258,0.07837359154444148,50.036862547345024,0.01275939994957298,0.012553500011563301,0.013451200095005333,0.00026595336037102873,0.02071415834523259,0.0126538000768;0.0125929000787;0.0132467999356;0.0129187999992;0.0125842000125;0.0129395000404;0.0131004001014;0.0127593999496;0.012588200043;0.0126739999978;0.013451200095;0.0129697000375;0.012745999964;0.0125535000116;0.0128096999833,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.061962999985553324,0.006583100068382919,0.018465699977241457,0.0875015000347048,649.6815917431423,2.547770948012323,1.5392155368246285,0.00039249996189028025,0.0003747000591829419,0.0006823999574407935,8.633071146929908e-05,0.19799410995910885,0.000383000005968;0.000682399957441;0.000460400013253;0.000435799942352;0.000396400108002;0.000428200000897;0.000388399930671;0.00039249996189;0.000382900005206;0.000381599995308;0.000502999988385;0.00055970007088;0.000390699948184;0.000380699988455;0.000374700059183,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,22,1000,255,16,100663296,DRAM,456,440.4545454545455,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.0624493999639526,0.006202699965797365,0.5800802999874577,0.6554805000778288,19.907411052311247,0.07806827863651468,50.232548942314644,0.012809299980290234,0.012475900002755225,0.013980899937450886,0.00040853289037574955,0.03157605473095777,0.0128092999803;0.0139808999375;0.0132045999635;0.0127225000178;0.0124759000028;0.0128128000069;0.0132360999705;0.0126095999731;0.0125579000451;0.0126441000029;0.0133466999978;0.0127907999558;0.012575599947;0.0129997000331;0.0133044000249,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.12590400001499802,0.006216199952177703,0.019436200032941997,0.1520484999055043,633.2258472013195,2.4832386164757634,1.5792153848736894,0.0004026999231427908,0.00039490009658038616,0.0006783000426366925,7.212295887991857e-05,0.1687428837730347,0.000407299958169;0.000412399997003;0.000400900025852;0.000402699923143;0.00039800000377;0.00039490009658;0.000678300042637;0.000471899984404;0.000434100045823;0.000402699923143;0.000401900033467;0.000399700016715;0.000407499959692;0.000399200012907;0.000399700016715,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,23,1000,255,16,201326592,DRAM,468,432.3913043478261,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.12245369993615896,0.0062627000734210014,0.5829138000262901,0.7182644000276923,19.837102418676906,0.07779255850461532,50.41058814408732,0.012854699976742268,0.012616100022569299,0.013410700019448996,0.00022382815055540085,0.017360484704816406,0.0128164000344;0.0126923999051;0.0134107000194;0.0129202000098;0.012912599952;0.0129439000739;0.0126161000226;0.0133403000655;0.0128301999066;0.0128546999767;0.0127469000872;0.0129325999878;0.0129695999203;0.012680200045;0.012727699941,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
bch_255_239_r16,syndrome,natural,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.2311573000624776,0.006561599904671311,0.020221400074660778,0.2584487999556586,603.6932436553092,2.3674244849227812,1.6564704185607386,0.00042239995673298836,0.0004138000076636672,0.0006720999954268336,6.478213841824108e-05,0.14645106045878148,0.000421999953687;0.000416500028223;0.000428100000136;0.000427099992521;0.000445500016212;0.000421399949118;0.0004163000267;0.000672099995427;0.000459600007161;0.000423099962063;0.0004163000267;0.000422399956733;0.000435400055721;0.000413800007664;0.00041560002137,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,0,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,natural placement
bch_255_239_r16,syndrome,cache_flushed_dram_proxy,24,1000,255,16,369098752,DRAM,440,425.0,9,14,19,PackedBlockLUTKernel.apply_many_packed,255000,16,2.013405099976808,0.2264875000109896,0.006017699954099953,0.6388119999319315,0.8783481999998912,17.95281576878436,0.07040319909327203,55.701568649680006,0.014203900005668402,0.013556199963204563,0.02451020001899451,0.004134529851651148,0.25555969015307717,0.0149606999476;0.014110499993;0.024510200019;0.0241712999996;0.0236605999526;0.0142039000057;0.0135561999632;0.014054600033;0.0139673999511;0.0137865999714;0.0149512999924;0.0135809000349;0.0146563999588;0.0146932000061;0.0138112000423,30,15,True,True,,psutil cpu_affinity set to 6,cpupower/intel_pstate unavailable on Windows,33554432,interleaved_by_width,"Intel64 Family 6 Model 186 Stepping 2, GenuineIntel",32768,1048576,16777216,3.11.5,1.24.3,1;1;1,42,cache-flushed DRAM proxy
